Gender,Age,Tenure,MonthlyCharges,TotalCharges,PaymentMethod,ContractType,InternetService,StreamingServices,TechSupport,Churn
0,49,38,74.36,2825.68,0,2,1,1,1,0
0,57,13,137.41,1786.33,0,1,0,1,0,0
1,61,46,111.46,5127.16,1,1,1,0,0,1
0,55,46,46.53,2140.38,3,0,1,1,0,1
1,52,51,97.94,4994.94,3,0,1,1,1,1
1,56,4,95.66,382.64,1,2,0,0,1,0
0,46,65,43.04,2797.6,0,0,1,1,0,0
1,37,68,76.31,5189.08,3,2,1,0,0,0
0,30,35,85.64,2997.4,1,1,1,1,1,1
0,30,55,64.2,3531.0,3,2,0,1,0,1
1,77,58,102.29,5932.82,1,0,0,0,0,1
1,49,52,63.95,3325.4,3,1,1,1,1,0
0,46,23,62.57,1439.11,2,2,1,1,1,0
0,27,4,80.92,323.68,2,0,0,1,1,0
1,35,14,90.77,1270.78,2,2,0,1,0,1
0,39,12,116.82,1401.84,0,0,1,0,1,1
1,25,53,47.01,2491.53,2,2,1,0,0,0
0,60,14,32.99,461.86,0,0,0,0,0,0
0,31,16,129.2,2067.2,2,2,1,1,1,0
0,51,41,131.55,5393.55,2,2,0,0,0,0
1,75,34,82.83,2816.22,2,2,1,0,0,1
1,34,34,121.29,4123.86,3,0,0,0,1,1
0,45,2,79.79,159.58,1,2,1,0,0,0
0,53,70,116.55,8158.5,2,2,1,1,1,1
1,53,43,101.62,4369.66,2,1,1,0,1,1
0,68,51,108.72,5544.72,3,2,1,1,1,0
0,28,4,22.81,91.24,3,1,1,0,0,0
1,67,10,44.8,448.0,3,2,0,0,0,0
0,49,0,89.36,0.0,0,1,1,1,1,1
0,18,11,30.39,334.29,2,2,1,1,0,0
1,45,20,93.1,1862.0,1,0,1,1,0,0
0,48,20,128.36,2567.2,2,0,1,1,0,1
0,72,40,59.24,2369.6,0,2,1,0,1,1
0,60,65,67.41,4381.65,3,0,0,1,1,1
1,64,66,121.96,8049.36,0,0,1,0,0,0
1,38,54,35.28,1905.12,2,1,1,0,0,0
0,34,62,73.26,4542.12,2,1,0,0,1,0
0,19,11,115.71,1272.81,3,2,1,0,0,1
0,40,45,51.97,2338.65,3,0,1,1,0,1
0,30,8,52.53,420.24,0,1,1,1,0,1
0,75,23,67.3,1547.9,0,1,0,1,0,1
0,31,69,95.15,6565.35,3,1,1,1,0,1
0,20,49,68.55,3358.95,0,1,1,1,0,1
0,56,7,112.14,784.98,2,1,0,1,0,1
0,43,7,72.55,507.85,2,1,1,0,0,0
1,75,48,123.69,5937.12,0,2,1,0,1,0
0,35,59,34.58,2040.22,2,0,0,0,1,0
1,22,54,102.03,5509.62,3,1,1,1,1,0
1,56,49,50.56,2477.44,1,1,1,0,1,0
0,56,8,144.38,1155.04,2,0,1,1,1,0
1,72,19,47.51,902.69,0,2,1,1,1,1
0,29,48,113.05,5426.4,3,0,1,1,0,0
0,47,3,114.41,343.23,2,0,1,1,0,1
0,63,67,146.54,9818.18,3,1,0,0,1,0
0,57,8,60.16,481.28,0,2,1,0,1,1
1,25,67,127.68,8554.56,2,1,1,1,1,0
0,63,20,133.88,2677.6,2,2,1,1,1,1
1,20,42,131.46,5521.32,2,2,1,1,0,1
0,27,41,148.52,6089.32,3,1,0,1,0,1
1,26,50,124.57,6228.5,3,2,1,1,1,0
0,36,66,104.13,6872.58,0,0,0,0,1,0
1,28,43,112.56,4840.08,3,2,1,1,1,0
1,48,9,87.73,789.57,2,2,1,1,0,1
1,34,39,107.75,4202.25,3,0,1,1,0,1
1,78,0,109.63,0.0,0,0,1,0,1,1
0,40,56,47.91,2682.96,3,1,1,1,1,0
1,29,49,108.76,5329.24,2,1,0,1,1,1
1,56,18,25.9,466.2,3,2,1,0,0,0
1,79,50,50.51,2525.5,0,0,0,0,0,0
0,47,9,27.34,246.06,0,2,0,0,1,1
0,69,52,41.48,2156.96,0,0,0,0,1,1
0,54,63,136.35,8590.05,1,1,1,1,1,1
0,64,27,128.59,3471.93,3,2,1,1,1,1
1,66,10,66.74,667.4,3,1,1,1,1,1
0,55,56,102.6,5745.6,0,2,1,0,1,0
1,22,61,85.04,5187.44,2,1,0,1,0,0
1,50,28,65.04,1821.12,1,1,1,0,0,0
1,47,1,73.9,73.9,3,1,0,1,1,1
0,47,43,108.72,4674.96,0,2,1,0,0,0
1,21,2,29.84,59.68,2,0,1,0,1,0
1,73,5,72.19,360.95,3,1,0,1,1,1
0,36,63,111.04,6995.52,1,1,0,0,1,1
0,68,59,20.64,1217.76,0,0,1,1,0,1
1,60,40,99.79,3991.6,2,2,1,1,1,0
0,41,71,136.16,9667.36,1,1,1,0,1,1
1,30,30,127.71,3831.3,1,1,0,0,0,0
1,28,17,94.59,1608.03,1,2,0,1,1,1
0,50,66,42.71,2818.86,0,1,1,0,1,1
1,62,23,97.16,2234.68,1,2,1,1,1,0
1,22,43,114.41,4919.63,0,2,1,0,1,0
0,49,53,34.3,1817.9,0,1,1,0,0,1
0,67,36,78.88,2839.68,2,1,0,0,1,1
1,65,40,142.84,5713.6,0,2,0,1,0,0
0,49,25,98.29,2457.25,3,1,1,1,1,0
0,54,68,46.23,3143.64,0,2,1,0,1,0
1,41,33,125.67,4147.11,3,2,1,1,0,0
1,48,10,85.79,857.9,3,0,1,1,1,0
1,25,23,93.24,2144.52,0,0,1,1,1,1
0,36,69,116.5,8038.5,0,2,0,1,1,0
0,22,16,135.99,2175.84,3,0,0,1,0,0
1,62,26,34.68,901.68,2,1,1,0,0,0
1,19,14,52.06,728.84,3,2,0,1,1,1
0,61,53,129.25,6850.25,0,1,0,0,1,0
1,60,65,112.54,7315.1,1,0,1,1,1,1
1,51,38,25.22,958.36,1,1,1,1,1,1
1,76,62,49.49,3068.38,2,2,0,1,1,0
0,44,11,117.79,1295.69,0,0,1,1,0,1
1,25,4,87.64,350.56,1,2,1,0,0,0
0,24,33,50.87,1678.71,2,2,1,1,1,0
1,45,51,68.67,3502.17,1,0,1,0,0,1
1,45,34,125.08,4252.72,2,0,0,1,1,1
0,50,49,71.15,3486.35,1,1,1,0,0,1
0,45,30,71.38,2141.4,3,2,1,1,1,1
0,33,7,126.95,888.65,0,0,0,1,1,0
0,47,66,78.32,5169.12,2,2,0,1,0,1
0,64,7,104.57,731.99,2,1,0,0,0,0
1,49,39,91.65,3574.35,3,2,1,0,0,0
1,34,69,138.39,9548.91,0,2,0,1,0,1
1,29,40,65.59,2623.6,0,1,0,0,1,1
0,29,26,27.01,702.26,1,0,1,0,1,0
0,53,55,148.73,8180.15,2,0,1,1,0,1
0,31,24,100.3,2407.2,0,0,1,0,0,0
0,41,66,53.81,3551.46,3,2,0,0,0,1
0,44,51,55.62,2836.62,3,0,1,0,1,1
0,75,3,23.78,71.34,3,1,1,1,1,1
1,51,28,78.33,2193.24,3,0,1,1,0,0
0,71,41,35.89,1471.49,2,1,1,0,1,0
1,37,16,141.55,2264.8,3,0,1,0,0,0
1,20,50,65.19,3259.5,2,1,1,1,0,1
0,44,58,103.58,6007.64,1,2,1,0,1,1
0,18,49,20.82,1020.18,1,1,1,1,0,0
0,19,47,73.93,3474.71,3,0,1,1,1,1
1,71,3,126.83,380.49,1,0,0,1,0,1
1,28,23,25.49,586.27,1,2,1,0,1,0
1,56,2,69.04,138.08,3,2,1,0,0,1
0,59,61,50.84,3101.24,3,2,0,0,0,1
0,26,49,42.07,2061.43,3,2,1,1,1,0
1,38,4,100.35,401.4,1,0,1,0,1,0
1,71,24,74.46,1787.04,2,1,1,0,1,0
0,59,70,149.41,10458.7,1,1,1,1,1,1
0,66,27,116.99,3158.73,1,1,0,0,1,1
1,60,26,55.28,1437.28,3,0,1,0,0,1
0,28,36,41.9,1508.4,1,2,1,1,1,0
1,36,17,89.91,1528.47,1,1,0,1,1,1
1,22,60,24.93,1495.8,1,1,1,0,0,1
1,44,64,75.69,4844.16,0,2,0,1,0,0
1,61,62,36.74,2277.88,3,1,1,0,0,0
1,40,32,66.88,2140.16,0,2,1,1,1,0
0,35,44,146.45,6443.8,2,1,0,0,0,1
0,40,44,75.24,3310.56,0,1,1,0,0,0
1,77,54,120.76,6521.04,2,0,0,1,1,0
0,54,60,67.73,4063.8,2,2,1,1,0,1
1,46,12,131.09,1573.08,2,0,0,1,0,0
1,28,35,138.73,4855.55,3,1,0,1,0,1
0,47,48,59.05,2834.4,0,2,1,0,0,1
1,28,47,64.08,3011.76,1,2,1,0,0,0
1,28,19,33.34,633.46,3,0,1,0,0,1
1,73,7,99.96,699.72,2,1,1,0,0,1
1,32,1,72.19,72.19,1,2,0,1,1,0
0,51,19,95.06,1806.14,1,0,1,1,1,1
1,30,52,29.73,1545.96,2,2,0,0,0,1
0,55,4,129.62,518.48,2,1,1,0,1,1
0,43,54,30.12,1626.48,3,2,1,1,1,1
0,33,55,85.52,4703.6,3,0,1,0,0,0
0,36,61,45.12,2752.32,1,2,1,0,0,0
1,34,9,88.19,793.71,3,0,1,0,1,0
1,30,70,98.99,6929.3,2,0,0,0,0,1
0,65,43,118.61,5100.23,2,0,1,1,1,0
1,46,65,110.77,7200.05,1,1,1,1,1,0
0,50,59,41.04,2421.36,0,1,0,1,1,0
1,59,45,50.95,2292.75,0,0,1,0,0,1
1,21,3,111.26,333.78,1,1,0,1,0,0
1,67,59,65.16,3844.44,0,1,1,1,0,0
0,59,65,52.44,3408.6,2,1,1,1,0,0
0,28,50,133.09,6654.5,3,2,0,0,0,1
0,45,18,22.96,413.28,2,1,1,1,1,1
1,64,9,33.68,303.12,1,2,1,1,1,0
1,54,36,130.96,4714.56,3,0,1,1,0,1
0,38,37,55.35,2047.95,2,0,0,1,1,1
1,20,30,60.67,1820.1,2,0,1,1,0,0
0,34,0,136.26,0.0,3,2,1,1,1,1
0,58,24,139.88,3357.12,2,1,1,0,1,1
1,39,18,34.17,615.06,2,0,1,1,0,0
1,78,62,68.94,4274.28,2,0,1,0,1,0
0,21,17,117.35,1994.95,2,1,1,0,0,1
0,72,34,90.58,3079.72,2,1,0,1,1,1
1,65,62,33.28,2063.36,1,1,1,0,0,1
1,51,32,110.86,3547.52,1,1,1,0,0,0
0,78,30,58.23,1746.9,3,2,0,0,0,1
1,21,57,26.03,1483.71,3,0,1,1,1,1
1,62,13,66.41,863.33,1,0,1,1,0,1
1,77,2,125.13,250.26,2,1,0,1,1,1
1,28,39,147.76,5762.64,0,1,0,0,0,0
0,66,11,66.35,729.85,0,1,1,1,1,1
1,20,33,26.03,858.99,2,1,1,1,0,0
0,73,48,25.05,1202.4,3,1,1,1,1,0
1,21,28,47.57,1331.96,3,1,1,0,0,1
1,23,52,23.07,1199.64,2,0,0,1,0,1
1,46,49,120.65,5911.85,2,1,1,0,1,1
1,46,31,102.05,3163.55,1,1,1,0,0,0
0,60,68,96.4,6555.2,3,2,1,0,0,1
1,64,66,78.75,5197.5,1,0,0,0,0,0
1,72,58,70.65,4097.7,3,2,0,0,1,1
1,65,17,72.98,1240.66,1,1,0,1,1,1
1,58,49,87.98,4311.02,3,1,0,0,1,1
0,33,23,120.14,2763.22,0,0,0,1,1,0
0,43,60,88.11,5286.6,0,1,1,0,0,1
0,22,68,92.28,6275.04,1,2,1,0,1,0
0,30,67,115.71,7752.57,3,2,0,0,0,1
0,59,1,84.41,84.41,3,0,0,1,0,1
1,48,50,47.04,2352.0,0,2,1,1,1,1
1,41,34,79.15,2691.1,3,2,0,0,1,1
1,61,70,96.5,6755.0,3,2,1,0,1,0
1,49,68,149.41,10159.88,0,1,0,1,0,1
1,54,11,54.53,599.83,2,2,1,0,1,0
0,43,7,86.75,607.25,2,0,1,0,1,0
0,69,28,60.21,1685.88,3,1,1,1,1,0
1,20,62,53.8,3335.6,1,1,1,1,0,0
1,32,65,23.05,1498.25,2,0,1,0,0,1
1,20,48,92.71,4450.08,1,0,1,1,1,0
1,78,18,129.83,2336.94,0,1,1,0,0,0
0,28,14,71.97,1007.58,3,1,1,0,0,0
1,73,3,45.41,136.23,3,0,1,1,0,1
1,51,44,132.75,5841.0,1,1,1,1,0,0
1,47,3,85.98,257.94,3,2,1,1,0,1
0,61,53,47.59,2522.27,0,0,0,0,0,1
0,61,17,108.35,1841.95,3,0,1,1,1,1
0,51,68,103.37,7029.16,1,1,1,0,1,0
1,52,22,130.94,2880.68,0,0,0,0,1,0
0,21,1,52.18,52.18,1,2,0,0,1,1
0,34,65,22.21,1443.65,1,2,0,0,1,1
0,53,60,124.2,7452.0,0,1,1,1,0,0
1,69,17,96.95,1648.15,1,2,0,1,0,1
0,18,71,65.64,4660.44,0,2,0,0,1,0
1,59,10,131.31,1313.1,3,1,1,0,0,0
1,34,1,48.75,48.75,3,1,1,1,1,1
0,22,49,139.41,6831.09,1,0,1,0,0,1
0,48,48,135.67,6512.16,2,2,1,0,0,1
1,62,21,72.87,1530.27,3,0,0,0,1,0
1,56,54,27.41,1480.14,0,1,0,1,1,0
1,43,25,121.31,3032.75,1,1,1,0,0,0
0,20,5,63.1,315.5,1,2,1,1,0,0
0,42,57,94.03,5359.71,0,0,1,1,0,1
1,58,62,122.53,7596.86,3,0,1,1,1,1
0,72,54,57.93,3128.22,2,1,0,1,1,1
0,28,26,69.62,1810.12,0,2,1,0,1,1
0,51,10,124.2,1242.0,3,2,0,1,1,1
0,32,44,92.57,4073.08,0,2,1,0,0,1
1,28,60,128.82,7729.2,1,0,1,0,0,0
0,26,23,85.97,1977.31,0,0,0,0,1,1
1,48,2,145.48,290.96,2,0,1,1,0,1
1,22,55,48.66,2676.3,2,1,1,1,1,0
0,52,31,148.22,4594.82,3,2,0,0,0,1
0,57,53,140.01,7420.53,3,2,1,1,0,0
0,48,36,55.58,2000.88,0,1,0,0,0,0
1,18,24,45.65,1095.6,2,1,0,0,0,1
1,61,20,24.39,487.8,1,2,0,0,0,0
0,27,8,149.53,1196.24,2,2,0,1,1,1
0,64,15,142.35,2135.25,2,1,1,0,1,0
0,35,66,75.54,4985.64,0,0,1,1,0,0
1,32,60,31.75,1905.0,2,2,0,1,1,1
0,26,40,72.16,2886.4,2,1,0,0,0,0
1,29,45,51.54,2319.3,2,1,0,0,1,1
1,46,47,137.42,6458.74,0,2,1,0,0,0
1,30,10,96.61,966.1,3,0,1,0,1,1
0,69,69,75.31,5196.39,3,0,0,0,0,0
1,60,29,132.62,3845.98,1,1,1,0,0,0
1,35,45,130.37,5866.65,3,2,1,1,1,1
1,41,64,137.81,8819.84,0,1,1,1,1,1
1,58,37,116.89,4324.93,0,1,0,0,0,1
1,35,48,42.18,2024.64,1,2,0,0,0,0
1,35,67,70.75,4740.25,0,1,1,1,0,1
1,48,38,94.31,3583.78,3,2,0,0,0,0
1,45,36,103.18,3714.48,0,0,1,1,0,0
1,27,6,97.52,585.12,0,1,1,0,0,1
1,55,39,95.5,3724.5,3,1,1,1,1,0
1,22,32,31.91,1021.12,1,0,1,1,0,1
1,45,16,104.89,1678.24,0,1,1,1,1,0
0,38,10,32.69,326.9,2,2,1,1,1,0
0,30,66,140.51,9273.66,3,1,1,1,1,0
1,30,30,91.56,2746.8,3,2,1,1,1,1
1,74,34,44.63,1517.42,1,2,0,1,0,0
0,57,3,45.51,136.53,3,1,1,0,0,1
0,30,4,121.3,485.2,0,0,0,1,0,0
1,43,28,103.12,2887.36,3,1,1,1,0,0
0,34,36,109.12,3928.32,0,2,1,1,1,0
1,78,68,118.3,8044.4,1,0,1,0,0,1
1,20,2,149.58,299.16,2,0,1,1,0,0
1,47,13,66.88,869.44,3,1,1,0,0,0
1,30,22,121.27,2667.94,0,0,1,1,0,0
0,47,46,74.1,3408.6,3,2,0,1,0,0
1,27,35,121.29,4245.15,2,0,1,1,0,0
0,18,11,68.72,755.92,1,2,1,0,0,0
1,73,31,67.17,2082.27,3,1,1,0,0,0
1,38,69,43.65,3011.85,3,0,1,0,1,0
1,62,53,97.3,5156.9,3,1,1,1,1,0
0,27,21,126.39,2654.19,0,2,0,1,0,1
0,37,7,138.09,966.63,1,0,1,0,1,0
1,25,63,117.35,7393.05,3,1,1,0,0,0
0,27,53,25.64,1358.92,0,2,1,1,0,1
0,67,69,53.85,3715.65,0,2,1,0,0,0
1,57,28,61.74,1728.72,3,0,0,0,0,0
1,35,53,147.73,7829.69,2,1,1,1,1,0
1,76,10,96.22,962.2,1,2,1,1,1,0
1,45,70,26.76,1873.2,1,1,1,0,1,0
0,41,56,128.38,7189.28,0,2,0,0,0,0
0,29,22,77.8,1711.6,2,1,0,1,0,1
1,42,10,89.01,890.1,2,2,1,1,1,0
0,53,65,140.24,9115.6,0,1,0,1,0,1
1,39,64,37.04,2370.56,0,0,1,0,1,0
1,76,23,148.44,3414.12,3,2,1,1,1,0
1,61,65,96.93,6300.45,0,1,0,0,1,0
0,61,1,146.04,146.04,3,0,0,0,0,1
0,72,39,133.3,5198.7,0,0,0,0,1,1
1,31,11,102.33,1125.63,2,2,0,1,1,1
1,56,43,121.05,5205.15,3,0,1,0,0,1
0,46,10,45.46,454.6,1,1,0,1,1,1
0,76,6,63.82,382.92,0,1,1,0,1,0
1,76,38,57.46,2183.48,3,2,1,0,1,1
0,49,54,54.63,2950.02,0,2,1,0,0,0
1,79,35,54.1,1893.5,2,1,1,1,1,1
0,37,6,85.09,510.54,0,1,1,0,0,0
1,54,64,110.68,7083.52,0,2,1,1,0,1
1,30,69,88.12,6080.28,1,2,1,1,1,0
0,23,3,28.88,86.64,3,1,0,0,0,0
1,46,36,144.9,5216.4,1,1,1,0,0,1
1,75,57,145.86,8314.02,2,0,0,0,1,0
0,65,57,97.52,5558.64,2,0,1,1,0,0
1,62,30,72.83,2184.9,2,1,0,1,0,1
1,73,15,133.47,2002.05,0,1,1,0,1,0
1,19,43,31.21,1342.03,2,0,0,1,0,1
0,71,36,90.07,3242.52,0,1,1,1,1,1
1,55,16,103.86,1661.76,1,0,1,0,1,1
1,37,49,113.05,5539.45,3,1,1,0,1,1
1,44,65,82.61,5369.65,3,0,1,0,0,1
1,41,13,90.33,1174.29,2,1,1,0,1,0
1,51,62,39.41,2443.42,3,0,1,0,1,0
1,22,54,90.56,4890.24,3,1,1,1,1,1
0,24,50,121.6,6080.0,2,0,0,1,1,0
1,59,19,88.46,1680.74,2,2,1,1,1,1
1,76,21,22.41,470.61,1,2,1,1,0,0
0,23,15,131.14,1967.1,0,2,0,0,0,1
1,60,0,56.07,0.0,3,1,1,1,1,1
0,25,38,33.24,1263.12,0,0,1,1,0,0
0,35,70,148.82,10417.4,0,1,1,0,1,0
0,61,27,116.36,3141.72,2,1,1,1,1,1
1,28,39,59.21,2309.19,3,2,1,1,1,1
1,53,41,80.58,3303.78,0,0,1,1,0,1
0,50,2,20.77,41.54,2,0,1,0,1,1
1,71,43,93.4,4016.2,3,2,1,0,1,0
0,71,11,143.92,1583.12,1,1,1,0,0,0
0,22,48,109.4,5251.2,0,2,0,0,1,1
0,68,8,69.72,557.76,2,0,0,0,0,0
1,18,33,71.57,2361.81,1,1,0,0,1,0
0,72,36,126.55,4555.8,1,1,1,0,1,0
0,73,56,132.63,7427.28,1,2,1,0,0,1
0,62,18,92.48,1664.64,3,1,0,1,1,1
1,41,18,146.15,2630.7,2,2,1,1,1,0
1,48,1,126.32,126.32,1,2,1,0,0,1
0,53,48,85.39,4098.72,0,0,1,1,0,0
1,74,47,148.16,6963.52,0,2,0,1,1,0
1,79,24,78.65,1887.6,2,2,1,1,0,1
0,53,27,90.52,2444.04,3,2,1,0,0,0
0,67,28,137.87,3860.36,3,1,0,0,0,1
1,64,28,54.2,1517.6,2,0,0,1,1,0
1,53,3,56.96,170.88,2,2,1,0,1,0
1,29,21,100.56,2111.76,0,1,0,1,1,0
1,31,20,121.01,2420.2,1,1,1,0,1,1
1,22,38,45.76,1738.88,3,2,0,1,0,0
0,55,47,47.27,2221.69,3,1,1,0,1,1
0,51,45,144.0,6480.0,3,0,0,0,0,1
0,56,62,36.36,2254.32,1,0,1,1,1,1
0,35,22,22.97,505.34,2,0,1,1,0,0
1,62,7,50.64,354.48,3,2,0,0,1,0
1,42,54,46.34,2502.36,3,2,0,0,1,0
1,47,20,122.53,2450.6,0,1,1,0,0,0
1,23,10,30.36,303.6,3,0,1,0,0,1
0,35,27,56.38,1522.26,0,2,1,1,0,1
0,33,40,127.27,5090.8,2,1,0,0,1,0
1,74,34,127.71,4342.14,1,2,1,1,0,0
1,54,5,78.85,394.25,2,1,1,0,0,0
0,35,61,90.41,5515.01,3,0,1,1,0,1
0,48,3,24.53,73.59,3,2,0,1,0,1
1,78,71,43.58,3094.18,1,0,1,0,0,1
0,47,19,45.83,870.77,3,2,1,0,1,0
1,32,5,82.7,413.5,1,2,1,0,1,0
0,78,70,144.71,10129.7,2,2,1,1,0,1
0,34,6,83.57,501.42,1,1,1,1,0,1
1,36,32,53.22,1703.04,3,0,1,0,1,0
1,65,31,71.7,2222.7,1,2,1,0,1,0
1,28,23,103.09,2371.07,2,1,0,1,1,0
0,33,50,114.81,5740.5,1,0,0,0,0,0
1,54,34,31.26,1062.84,2,1,1,1,1,1
1,44,43,92.66,3984.38,0,0,1,0,1,1
1,46,45,78.89,3550.05,0,0,0,0,0,1
1,52,25,21.26,531.5,1,2,1,0,0,0
1,58,6,31.2,187.2,3,2,1,1,1,1
1,51,40,29.46,1178.4,1,2,1,1,1,0
1,23,61,57.76,3523.36,3,0,1,0,1,1
1,75,46,46.6,2143.6,1,2,1,1,1,0
1,78,41,36.28,1487.48,3,2,0,1,0,1
0,67,41,119.09,4882.69,0,1,1,1,1,0
1,18,18,113.8,2048.4,2,2,0,1,0,0
0,19,12,88.27,1059.24,1,1,0,0,0,1
1,78,60,58.57,3514.2,0,0,1,0,1,1
1,57,48,34.66,1663.68,2,0,1,1,1,0
1,42,45,51.83,2332.35,2,1,0,1,0,0
1,28,29,48.61,1409.69,0,1,1,0,0,0
1,36,7,135.53,948.71,0,1,0,1,1,1
1,64,51,69.13,3525.63,1,1,1,1,1,0
0,32,53,93.38,4949.14,3,0,0,0,1,0
0,29,63,81.9,5159.7,3,1,1,0,1,0
1,20,62,30.3,1878.6,2,0,1,1,1,0
1,62,38,74.68,2837.84,0,1,0,1,0,0
1,39,60,124.31,7458.6,0,0,1,0,0,0
0,54,66,105.91,6990.06,0,0,1,1,0,1
0,54,55,64.47,3545.85,0,2,1,0,0,0
1,21,56,43.67,2445.52,0,0,0,1,1,1
1,62,32,38.32,1226.24,0,1,1,0,0,1
1,54,54,93.35,5040.9,1,0,0,1,0,1
1,61,4,94.59,378.36,3,2,1,1,1,0
0,77,34,137.93,4689.62,0,1,1,0,1,0
1,69,0,104.7,0.0,0,1,1,1,0,1
1,32,32,75.12,2403.84,3,2,1,0,0,1
1,55,40,58.71,2348.4,3,1,0,0,0,1
1,64,9,70.57,635.13,1,1,1,0,0,1
0,50,64,141.64,9064.96,3,1,0,0,0,0
0,60,58,61.24,3551.92,3,1,1,0,0,1
0,65,31,33.04,1024.24,0,0,1,0,1,1
0,60,52,47.69,2479.88,0,0,0,0,0,1
0,29,37,49.01,1813.37,0,2,1,0,1,0
1,44,41,47.08,1930.28,2,0,0,1,0,1
0,75,35,81.31,2845.85,1,0,1,1,1,1
0,36,47,121.63,5716.61,1,2,1,1,1,1
1,74,17,76.49,1300.33,3,1,0,1,1,0
0,49,59,32.78,1934.02,2,2,1,0,1,0
1,41,18,25.2,453.6,1,0,0,0,1,1
1,69,2,124.77,249.54,3,1,1,0,1,0
1,42,25,101.25,2531.25,0,0,1,0,1,0
1,33,19,121.19,2302.61,0,0,0,0,1,0
0,56,53,41.51,2200.03,3,1,0,1,1,0
1,33,39,69.91,2726.49,1,1,1,1,1,1
1,25,51,29.79,1519.29,2,0,0,1,0,0
1,46,26,113.44,2949.44,0,0,1,0,0,1
0,39,39,43.66,1702.74,3,0,1,1,0,0
0,43,24,32.57,781.68,0,1,1,0,0,1
0,67,14,122.1,1709.4,1,1,0,0,0,1
0,21,14,34.07,476.98,0,1,1,0,0,0
0,35,4,113.88,455.52,1,1,1,0,1,0
1,63,40,125.45,5018.0,0,1,1,0,1,0
1,21,65,66.86,4345.9,2,0,1,0,0,0
0,70,28,70.84,1983.52,0,1,0,1,1,1
0,56,45,52.81,2376.45,2,2,0,0,1,0
0,18,18,139.91,2518.38,3,2,0,0,0,0
0,66,48,66.96,3214.08,0,1,1,1,1,1
0,55,65,24.73,1607.45,0,0,1,0,0,1
0,38,2,128.38,256.76,2,2,1,0,1,1
0,44,35,79.91,2796.85,0,2,1,1,0,0
0,31,11,84.01,924.11,2,1,1,0,0,1
0,75,19,69.22,1315.18,0,1,1,1,0,0
1,49,67,29.6,1983.2,2,2,1,1,0,0
0,77,13,48.39,629.07,0,0,1,1,0,1
0,65,60,139.45,8367.0,0,2,1,0,0,0
1,45,1,73.0,73.0,2,2,1,0,1,1
1,26,66,40.89,2698.74,0,2,0,1,1,0
0,79,65,111.05,7218.25,2,1,1,0,0,1
1,64,27,135.1,3647.7,3,1,1,0,1,0
0,46,7,68.99,482.93,1,2,0,1,0,1
0,60,5,115.19,575.95,3,0,1,1,0,0
0,48,13,53.06,689.78,0,2,1,0,0,0
1,18,70,95.74,6701.8,3,0,1,1,0,0
0,46,9,59.21,532.89,0,2,1,0,1,1
0,61,48,44.28,2125.44,3,2,1,0,0,1
1,41,23,72.42,1665.66,2,1,1,0,0,0
0,54,37,23.54,870.98,0,1,1,0,0,0
1,49,66,52.84,3487.44,0,2,1,1,1,1
1,45,49,47.91,2347.59,2,2,1,0,1,0
0,45,21,59.91,1258.11,2,1,1,1,1,1
1,69,40,93.16,3726.4,3,2,0,0,0,0
0,43,36,23.22,835.92,3,2,1,1,1,1
0,25,39,121.55,4740.45,3,2,1,1,1,0
0,21,46,27.25,1253.5,0,0,1,0,1,0
1,50,23,52.24,1201.52,2,0,1,0,1,0
0,29,30,83.89,2516.7,2,2,1,0,1,1
0,75,65,50.85,3305.25,2,1,0,0,1,0
0,53,29,46.48,1347.92,0,0,1,0,1,0
0,21,59,86.6,5109.4,3,2,0,0,0,1
1,33,70,35.56,2489.2,2,2,0,1,1,1
0,42,13,86.55,1125.15,3,0,1,1,0,1
1,41,68,85.5,5814.0,1,0,0,0,1,1
1,65,57,73.96,4215.72,1,1,0,1,1,0
1,41,17,114.47,1945.99,3,1,0,0,0,0
0,46,25,83.58,2089.5,1,2,0,0,0,1
1,22,49,76.86,3766.14,2,0,0,1,0,1
1,32,4,69.01,276.04,0,1,1,0,0,1
0,38,20,98.2,1964.0,3,1,0,1,1,0
0,26,45,112.26,5051.7,3,1,0,1,1,0
0,73,36,30.73,1106.28,0,1,1,1,0,1
1,53,7,80.49,563.43,0,0,0,1,0,1
1,19,69,41.34,2852.46,1,2,1,0,0,0
0,32,25,134.26,3356.5,0,2,1,1,1,1
0,36,60,63.05,3783.0,2,0,1,1,1,0
1,68,14,45.22,633.08,1,2,0,1,0,0
1,57,39,54.51,2125.89,2,0,1,0,0,1
1,28,27,86.79,2343.33,0,0,1,0,1,0
0,21,3,30.86,92.58,3,0,1,0,0,1
0,24,36,112.24,4040.64,2,1,1,1,0,1
1,35,19,62.27,1183.13,2,2,1,1,1,0
0,32,22,62.09,1365.98,3,0,1,1,1,1
1,74,30,109.87,3296.1,0,2,0,1,1,1
0,58,18,25.08,451.44,2,2,1,0,0,0
0,61,47,36.93,1735.71,2,0,1,0,0,0
0,59,37,45.95,1700.15,3,1,0,1,1,1
1,45,57,54.63,3113.91,2,2,1,1,1,0
1,66,24,99.5,2388.0,1,0,0,0,0,1
1,44,47,30.76,1445.72,0,0,1,1,0,1
1,43,27,62.3,1682.1,3,0,0,1,0,0
1,78,62,135.77,8417.74,2,1,0,1,0,0
0,22,8,126.41,1011.28,2,0,0,1,0,0
1,21,47,84.14,3954.58,0,0,1,1,1,0
